Item1,Item2.X,Item2.Y
51978323.328,344.9293,315.9277
51978369.6256,344.9293,315.9277
51978394.112,345.3222,321.739
51978421.0688,349.5737,330.257
51978451.6224,350.3427,339.6956
51978484.992,349.7881,351.0221
51978530.7264,351.6039,363.5409
51978565.0688,351.6039,363.5409
51978589.824,354.417,373.1453
51978615.2832,358.3132,382.4549
51978644.672,359.6602,383.7437
51978690.2912,357.0729,382.1178
51978724.7232,352.8743,377.4444
51978769.9328,352.8743,377.4444
51978797.7472,348.9796,372.5589
51978824.8832,345.5287,369.5279
51978857.472,342.472,367.2633
51978884.6592,339.4852,367.7227
51978932.7616,336.893,371.0904
51978962.752,336.893,371.0904
51978989.952,334.419,374.7719
51979014.208,332.5246,376.89
51979043.904,330.7182,381.4447
51979090.2656,331.3468,384.0919
51979121.472,331.3311,383.2042
51979170.3552,331.3311,383.2042
51979194.9952,329.3605,381.443
51979220.032,323.9018,378.5941
51979255.7312,319.6672,370.0615
51979285.9776,317.1026,366.9042
51979331.7504,316.3472,367.3013
51979363.2256,316.3472,367.3013
51979387.8912,314.9851,368.5875
51979415.2576,313.1458,368.9683
51979443.5712,307.9471,369.0604
51979491.9296,300.9041,379.9188
51979523.1616,291.918,380.0591
51979570.7136,291.918,380.0591
51979594.304,287.2706,372.0263
51979620.0064,283.0144,365.8284
51979652.3648,278.4045,366.9798
51979684.48,272.1095,369.5385
51979730.7264,264.4507,371.7381
51979762.9184,264.4507,371.7381
51979786.6624,258.9268,371.4046
51979816.704,251.3836,371.4613
51979845.7472,242.4451,374.5339
51979892.9792,235.0186,378.9103
51979923.3536,229.0817,383.6495
51979971.2256,229.0817,383.6495
51979997.4272,226.3626,386.264
51980023.104,224.5676,385.6299
51980051.0592,224.8564,384.6143
51980084.544,224.7204,384.1802
51980132.2496,225.8864,384.2298
51980163.5456,225.7448,384.2386
51980187.9936,225.648,384.9738
51980214.3488,225.0625,385.3562
51980247.0528,225.7364,385.5074
51980289.792,227.1368,385.3344
51980324.0192,227.6311,385.3128
51980370.2784,227.6311,385.3128
51980398.9632,227.2801,384.5439
51980425.4592,221.9795,386.0608
51980457.024,217.7396,385.2605
51980485.504,216.4491,380.8243
51980530.8928,216.3297,373.881
51980563.1488,216.3297,373.881
51980586.8928,216.3924,368.5189
51980612.7744,217.0602,366.4
51980645.12,218.3215,366.6083
51980691.648,221.049,366.2392
51980721.92,222.0988,367.1264
51980770.7008,222.0988,367.1264
51980798.5024,224.8376,368.1357
51980823.6032,225.7404,367.9212
51980850.496,226.1429,368.1241
51980885.3376,227.2476,367.3405
51980929.9584,227.4159,364.3876
51980962.3296,227.4159,364.3876
51980989.4528,224.2785,361.7774
51981015.2832,232.5793,361.5434
51981048.2816,233.1927,360.6364
51981090.88,233.3689,358.2564
51981123.904,234.9496,356.6868
51981170.0608,234.9496,356.6868
51981199.1168,237.5781,355.8214
51981222.7328,242.0938,357.0873
51981252.4672,245.1235,358.7416
51981287.5648,246.7475,358.1526
51981331.264,248.5622,356.3288
51981362.9568,248.5622,356.3288
51981390.1184,251.2357,350.3094
51981414.4384,253.3183,344.5838
51981444.288,252.185,338.3531
51981490.3296,249.7575,333.2787
51981524.096,246.3424,326.2
51981569.7792,246.3424,326.2
51981595.904,243.0303,322.6121
51981619.0208,241.9008,319.2783
51981651.9936,241.6709,317.9615
51981685.504,242.3895,319.6795
51981729.9328,241.4267,317.0727
51981762.2144,241.5079,317.166
51981785.3824,241.2322,319.9559
51981813.3888,238.2593,321.8015
51981845.2736,238.9012,330.0855
51981889.92,239.2645,336.7668
51981925.3632,239.8155,340.4593
51981969.3952,239.8155,340.4593
51981997.44,239.1393,343.1537
51982029.5424,238.8508,341.1227
51982059.1616,240.145,339.7431
51982086.5152,241.0821,339.3791
51982133.312,240.7558,329.8747
51982163.0848,241.3903,334.4844
51982186.6368,241.37,331.9604
51982215.9744,241.9597,327.6413
51982246.8992,243.4253,322.9763
51982291.5328,246.1959,319.9369
51982326.2336,248.1807,318.6931
51982370.8032,248.1807,318.6931
51982393.9712,249.3971,318.8123
51982417.5872,249.5708,319.877
51982452.7104,249.0527,324.1745
51982483.8656,248.9595,328.4511
51982531.1872,248.516,323.5476
51982562.3552,248.516,323.5476
51982589.7728,248.6153,331.609
51982617.6768,249.0313,334.5477
51982646.8224,248.6223,340.9609
51982692.16,249.742,340.3087
51982722.3552,252.3179,339.1933
51982771.3792,252.3179,339.1933
51982797.568,255.0898,334.5727
51982826.112,257.2518,322.8704
51982853.0432,256.8443,318.9402
51982885.1072,254.7098,318.5623
51982931.4304,255.113,310.9493
51982967.1168,255.113,310.9493
51982992.6528,255.9014,303.5925
51983021.2096,256.5822,298.857
51983049.1264,257.5291,301.7719
51983091.9296,259.3383,299.4621
51983124.1984,259.3086,300.9643
51983171.4304,259.3086,300.9643
51983196.7232,258.5459,304.6416
51983224.7296,258.5679,301.8648
51983251.712,259.118,300.7184
51983283.6736,259.588,298.8519
51983332.224,258.2628,303.5644
51983366.2976,258.2711,303.2697
51983392.5248,258.8583,302.3639
51983417.1776,259.4781,299.6201
51983446.3104,258.8532,300.1149
51983492.3008,259.133,297.0061
51983524.6208,260.1655,295.2845
51983571.1104,260.1655,295.2845
51983597.4912,258.9444,298.2504
51983624.128,257.9314,298.9337
51983652.4288,257.3312,299.501
51983683.4048,254.782,301.7802
51983731.8144,255.3093,295.9336
51983765.3888,254.5889,298.2949
51983790.6688,253.7657,297.4358
51983818.0864,252.6718,296.2057
51983845.632,252.1159,291.4568
51983891.2512,251.4734,286.1394
51983923.2128,253.6365,280.1945
51983971.2896,253.6365,280.1945
51984001.2032,255.8553,281.6062
51984026.9952,257.2206,282.9277
51984058.8416,257.7585,279.5338
51984085.2992,257.6284,278.9996
51984132.0832,258.7653,275.946
51984166.6944,258.7653,275.946
51984193.664,260.0336,275.0393
51984223.7568,261.6442,273.3319
51984250.2656,263.9278,263.5431
51984290.9056,264.6208,256.8639
51984324.3776,262.5251,253.8542
51984371.328,262.5251,253.8542
51984396.1216,258.039,254.5247
51984422.592,257.1529,252.3802
51984451.776,256.297,253.1839
51984484.0448,256.2981,252.9426
51984531.4432,255.738,255.1564
51984565.7472,255.738,255.1564
51984590.6816,254.7095,258.4778
51984618.5856,254.5967,264.018
51984648.9728,253.2842,272.0368
51984692.096,253.5671,277.9349
51984723.904,252.3236,280.1935
51984771.8912,252.3236,280.1935
51984801.0368,252.4952,278.0797
51984825.8944,249.4367,271.9213
51984853.9648,238.0762,280.2423
51984883.84,237.3546,283.9829
51984932.096,238.137,286.2231
51984963.456,238.137,286.2231
51984989.2992,241.4613,289.2012
51985020.4032,243.9199,290.4381
51985044.5184,246.7554,290.9828
51985090.8544,246.2288,294.0808
51985123.4816,245.0265,296.067
51985169.9456,245.0265,296.067
51985193.1008,244.841,297.2345
51985217.4464,243.5585,301.4276
51985251.84,245.2327,304.1738
51985286.2336,243.4473,306.7292
51985331.648,244.9391,308.8368
51985365.824,244.9391,308.8368
51985389.7472,247.4869,311.6559
51985414.6432,251.392,314.9339
51985443.4944,255.2687,318.9137
51985491.2384,260.0821,323.1602
51985522.8416,265.663,327.3144
51985571.3408,265.663,327.3144
51985599.0272,274.9156,329.9552
51985626.1888,280.0665,329.4897
51985656.1536,285.6046,330.3602
51985687.9872,289.2624,331.4421
51985732.544,290.0248,330.6511
51985765.2352,290.0248,330.6511
51985797.3888,283.7914,331.4822
51985824.8576,280.4266,333.8711
51985852.5696,277.655,334.2846
51985892.544,278.4701,334.9321
51985923.8272,281.3754,335.0731
51985971.5968,281.3754,335.0731
51985994.9952,282.048,336.2582
51986019.9552,279.2298,335.1131
51986052.9792,277.4258,333.8453
51986083.6736,275.4154,333.0122
51986130.432,276.8018,333.1754
51986164.7744,276.8018,333.1754
51986188.8512,278.4478,334.5307
51986214.0288,282.2235,335.4969
51986247.4496,284.1193,336.5872
51986290.7776,287.1443,336.9717
51986325.1968,285.6993,336.0841
51986369.856,285.6993,336.0841
51986394.6752,282.2659,336.1364
51986418.7264,281.3193,335.6166
51986452.0576,278.9791,335.963
51986486.656,280.1059,336.1249
51986531.264,280.3596,336.3357
51986564.4416,280.3596,336.3357
51986592.4096,279.4175,336.9596
51986621.5936,280.9033,336.921
51986651.2384,279.6783,336.1618
51986692.2752,277.5023,335.0579
51986725.76,277.6949,334.6292
51986770.5344,277.6949,334.6292
51986794.7264,275.7091,334.9138
51986819.0464,278.3522,334.1086
51986851.9552,279.8654,333.3348
51986885.6448,280.1692,332.9314
51986931.8656,282.3471,333.1668
51986963.8016,282.3471,333.1668
51986991.1168,281.5338,333.3
51987020.672,278.4626,334.056
51987047.5776,279.7008,333.956
51987091.8912,280.1113,334.2909
51987124.096,277.1292,334.8946
51987175.5776,277.1292,334.8946
51987199.3472,277.4731,335.7074
51987222.6304,278.5222,336.1131
51987252.1472,280.0764,337.0028
51987287.936,280.8291,337.3512
51987333.056,281.3031,337.7745
51987363.2,281.3031,337.7745
51987391.2832,281.442,338.0835
51987418.1632,288.2393,339.0511
51987450.4704,288.7692,339.4168
51987491.9552,289.61,339.5225
51987523.3664,292.9438,338.8039
51987571.6864,292.9438,338.8039
51987598.464,295.3772,337.2971
51987623.552,295.1722,337.3469
51987652.3648,298.0082,339.3223
51987687.3472,296.6737,339.9978
51987734.2976,296.1906,340.6689
51987763.9936,296.1906,340.6689
51987791.1936,289.6907,339.0526
51987819.6224,284.8351,337.0966
51987847.1424,282.3263,336.2594
51987893.1584,280.136,337.6463
51987928.3712,276.8957,338.0603
51987972.7232,276.8957,338.0603
51988003.8016,275.8922,338.1731
51988029.9136,276.3733,339.9217
51988057.7664,276.7802,340.7458
51988089.0624,278.964,342.3181
51988131.1616,281.6227,344.3258
51988164.7104,281.6227,344.3258
51988194.1376,286.437,347.3672
51988222.9248,291.7852,351.1938
51988248.1664,295.0273,353.7449
51988292.4416,298.1757,358.3419
51988323.6352,298.8093,360.8867
51988373.0688,298.8093,360.8867
51988397.056,298.2376,363.3629
51988423.8848,299.8647,368.1222
51988457.28,309.0105,378.566
51988483.712,305.9498,378.1606
51988532.3392,314.7069,389.5047
51988566.1568,314.7069,389.5047
51988589.9776,313.5669,386.2068
51988615.1936,323.6021,391.5777
51988644.8128,325.1629,390.7917
51988692.2112,317.9223,383.8044
51988726.3616,318.9326,381.865
51988771.5712,318.9326,381.865
51988794.5088,320.1377,382.3164
51988820.2624,321.8141,384.2614
51988854.7328,318.0752,384.4392
51988883.7248,314.3309,389.7219
51988932.5056,308.8298,390.8009
51988964.4288,308.8298,390.8009
51988990.8608,307.0902,391.7826
51989020.096,306.0178,391.9651
51989047.4752,307.1227,393.5227
51989092.4928,308.7693,396.9249
51989124.2112,310.58,399.9972
51989171.8912,310.58,399.9972
51989197.8368,310.5256,400.7213
51989223.8464,308.2305,400.5601
51989256.704,305.7674,398.0845
51989289.8432,303.6624,394.6371
51989332.096,303.9054,390.7011
51989364.0448,303.9054,390.7011
51989392.9216,303.1101,387.0115
51989421.0048,302.4492,385.7399
51989445.5424,301.5738,385.105
51989493.0304,299.9341,385.3388
51989526.7584,298.9974,385.1804
51989572.5312,298.9974,385.1804
51989598.0416,299.353,385.4183
51989626.6496,299.6881,384.2757
51989658.24,298.6417,383.6797
51989685.9008,300.036,384.7074
51989732.6848,299.3192,385.1128
51989764.5056,299.3192,385.1128
51989790.1568,298.5007,385.7368
51989817.792,297.6106,384.847
51989844.7872,297.7257,384.6289
51989892.3776,297.1451,383.5013
51989923.7632,297.8547,384.3845
51989973.056,297.8547,384.3845
51989997.9008,297.745,384.9083
51990026.1248,298.4878,385.188
51990059.008,298.7,385.1046
51990088.896,298.3665,383.9539
51990131.8144,297.2585,382.8725
51990165.5808,297.2585,382.8725
51990189.8368,295.3604,381.198
51990217.1008,297.7382,382.7462
51990247.9872,300.0472,383.1755
51990292.672,301.8303,382.7318
51990326.3232,303.4483,384.5727
51990371.2,303.4483,384.5727
51990395.9296,303.709,385.7624
51990424.6528,306.276,388.0473
51990454.464,308.7869,390.3921
51990485.76,309.861,392.5193
51990533.2608,310.7041,393.9247
51990565.2992,310.7041,393.9247
51990589.7216,311.6649,394.3971
51990616.1152,311.8568,393.3032
51990647.2576,316.21,396.77
51990692.3904,321.5756,399.1882
51990728.32,333.5929,408.4304
51990772.0064,333.5929,408.4304
51990796.352,329.0651,407.5037
51990820.4544,323.6997,409.3144
51990853.184,321.2221,411.2017
51990883.7504,318.2573,408.7726
51990931.904,319.3202,410.3457
51990963.6224,319.3202,410.3457
51990986.5984,319.2888,410.3098
51991015.6416,318.0303,409.7867
51991044.096,316.1309,408.5454
51991092.5056,311.8509,405.0493
51991125.5808,306.6945,400.3793
51991171.1744,306.6945,400.3793
51991199.0656,303.7113,396.1519
51991222.8864,301.5191,391.6725
51991256.9728,300.0699,392.0623
51991291.9296,299.2271,392.9285
51991332.9152,298.3565,395.0794
51991363.8784,298.3565,395.0794
51991398.016,298.4463,396.5673
51991423.104,296.4419,398.1546
51991449.216,296.3,402.6952
51991492.5184,294.6035,404.7727
51991524.8896,294.1652,410.2067
51991572.3648,294.1652,410.2067
51991600.512,294.5171,416.0694
51991626.5984,292.9111,414.9646
51991660.4928,294.2756,425.4401
51991687.0656,296.0066,434.5155
51991732.6848,295.1061,438.3873
51991765.7984,295.1061,438.3873
51991790.1696,298.2595,451.188
51991815.9104,299.7035,462.4809
51991845.7344,298.5731,469.1934
51991892.4416,300.0761,478.9592
51991924.5568,301.6514,487.2364
51991972.8512,301.6514,487.2364
51991996.096,307.571,501.8895
51992020.7232,309.4809,505.3811
51992052.0832,314.3398,512.7397
51992084.6336,314.6035,517.6314
51992132.0192,312.4279,524.6047
51992165.3376,312.4279,524.6047
51992188.9792,305.4,524.7401
51992214.7712,292.5602,518.895
51992250.3168,294.5157,522.7574
51992293.2608,300.0635,535.0237
51992325.952,302.3021,543.6408
51992374.1312,302.3021,543.6408
51992403.2384,309.6773,562.0483
51992428.3008,309.9005,578.0518
51992456.2432,314.0072,591.9977
51992485.2096,322.6606,603.3734
51992534.1696,331.5973,614.0876
51992565.7088,331.5973,614.0876
51992595.968,339.056,621.3312
51992628.5696,343.8711,623.7321
51992659.7248,351.3288,633.4645
51992694.7328,353.7845,638.3989
51992728.2432,345.6005,637.389
51992774.0032,345.6005,637.389
51992799.616,350.6743,640.3345
51992827.4048,349.0562,641.5104
51992856,359.127,651.1247
51992885.1712,368.292,657.3881
51992933.2992,375.7848,661.0715
51992969.3184,375.7848,661.0715
51992999.616,400.1891,667.9044
51993030.4256,376.6982,657.8461
51993058.1376,416.0504,668.9722
51993093.4912,380.0168,656.4449
51993124.5184,377.6043,652.1245
51993172.0192,375.3838,652.6804
51993197.4656,385.5655,655.7072
51993221.5808,396.8526,656.1613
51993255.296,518.3802,703.0923
51993287.3344,522.0893,705.2563
51993332.8512,525.3198,711.7853
51993364.0448,525.3198,711.7853
51993388.864,529.4523,713.9922
51993414.08,533.8293,715.39
51993445.0432,539.6624,713.7567
51993492.7104,544.8367,713.8406
51993529.3056,549.3498,710.2189
51993572.928,549.3498,710.2189
51993598.1824,550.3956,703.153
51993625.9072,555.1164,697.0337
51993657.8048,552.8901,694.9772
51993685.7856,552.8093,695.2354
51993733.1328,553.337,695.6543
51993765.824,553.337,695.6543
51993791.36,558.9987,697.3163
51993816.9728,560.0898,695.9129
51993847.1936,566.3283,698.7037
51993893.2224,561.6536,697.6136
51993924.8512,560.4998,702.6506
51993972.4672,560.4998,702.6506
51993996.5184,554.3072,705.6398
51994027.072,555.9979,711.0547
51994058.7264,552.2788,706.0256
51994086.912,550.6672,707.0509
51994132.8,548.783,706.6389
51994171.3408,548.5972,706.5399
51994199.68,549.2762,708.2728
51994224.32,549.5238,708.9016
51994249.0112,551.038,710.4077
51994292.9536,552.46,713.7758
51994324.6336,555.4828,716.4203
51994372.0576,555.4828,716.4203
51994394.9568,554.8625,719.5385
51994422.848,561.0768,727.3422
51994454.848,558.2408,722.5073
51994489.28,561.5059,720.5787
51994532.3008,564.2217,717.6528
51994566.2976,564.2217,717.6528
51994593.5104,570.6197,716.4296
51994621.2608,568.9781,714.7019
51994647.0016,567.976,720.0921
51994693.1968,567.3458,723.0853
51994725.1584,562.7087,720.9556
51994772.6208,562.7087,720.9556
51994801.856,563.7568,722.2386
51994827.7888,564.9772,723.3516
51994855.3216,564.2579,725.1172
51994885.184,566.2736,728.0838
51994933.9776,567.4095,730.0327
51994964.9664,567.4095,730.0327
51994994.1248,570.4183,731.6647
51995020.928,572.1884,731.9255
51995050.2272,571.3269,729.8278
51995093.888,573.0923,729.8091
51995124.9024,572.5825,729.0322
51995172.0192,572.5825,729.0322
51995196.6592,570.6043,727.2928
51995222.6432,570.5262,726.9597
51995252.608,570.0451,727.066
51995285.312,570.5541,726.863
51995331.4048,569.4874,726.6035
51995365.2096,569.4874,726.6035
51995390.9248,569.4006,726.865
51995416.3968,569.7104,728.252
51995445.5168,571.6851,728.3623
51995491.6352,572.2358,730.664
51995523.6096,575.4111,732.9675
51995573.056,575.4111,732.9675
51995598.7712,574.749,732.0952
51995626.5472,572.8944,731.4886
51995655.8208,569.3942,733.0819
51995685.12,565.2474,730.9875
51995732.5952,562.5357,732.0981
51995765.0816,562.5357,732.0981
51995799.3856,557.0104,732.4155
51995825.536,555.7481,731.577
51995853.5296,552.2034,733.6736
51995893.3632,551.6825,729.9865
51995925.9136,551.34,731.1918
51995972.3136,551.34,731.1918
51995996.6592,550.7536,735.5289
51996024.96,548.6332,735.1902
51996058.5984,547.2552,735.3807
51996088.1792,544.8429,739.1279
51996132.3264,543.2647,738.1689
51996166.6816,543.2647,738.1689
51996194.816,544.2765,738.2803
51996221.8368,543.5759,740.2789
51996248.512,543.2205,741.0299
51996292.8128,543.1949,741.3669
51996324.8384,542.6413,741.6563
51996371.6736,542.6413,741.6563
51996397.3888,543.697,743.0916
