FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G,Region1R
1306,402.660128,1,0,0,0,0,0,0.00525154548900655,0.0133479618104012
1307,402.6768,2,0,0,0,0,0,0.00477243852260782,0.01170876467148
1308,402.693472,1,0,0,0,0,0,0.00521972923218917,0.01334676520696
1309,402.710144,2,0,0,0,0,0,0.00475610044478267,0.0117249188179353
1310,402.726784,1,0,0,0,0,0,0.00524781926073064,0.0133416796423352
1311,402.743456,2,0,0,0,0,0,0.00475996998953073,0.0117062218891676
1312,402.760128,1,0,0,0,0,0,0.00525512840081031,0.0133428762457764
1313,402.7768,2,0,0,0,0,0,0.00477329842144072,0.0117207307058913
1314,402.793472,1,0,0,0,0,0,0.00525598829964321,0.0133445215755079
1315,402.810112,2,0,0,0,0,0,0.00475925340716998,0.0116885719884109
1316,402.826784,1,0,0,0,0,0,0.00524824921014709,0.013348859262982
1317,402.843456,2,0,0,0,0,0,0.00476355290133449,0.0117090638223403
1318,402.860128,1,0,0,0,0,0,0.00524466629834333,0.0133497567155629
1319,402.8768,2,0,0,0,0,0,0.00477200857319136,0.0117137006606747
1320,402.89344,1,0,0,0,0,0,0.00521585968744111,0.0133122132825973
1321,402.910112,2,0,0,0,0,0,0.00476068657189148,0.0117147476886857
1322,402.926784,1,0,0,0,0,0,0.00523778710768011,0.0133612740236838
1323,402.943456,2,0,0,0,0,0,0.00476512938252815,0.0117492996130484
1324,402.960128,1,0,0,0,0,0,0.00524079675359527,0.0133840094890653
1325,402.976768,2,0,0,0,0,0,0.00475925340716998,0.0117596203177281
1326,402.99344,1,0,0,0,0,0,0.00523750047473581,0.0133672570408894
1327,403.010112,2,0,0,0,0,0,0.0047851936886292,0.0117548339039636
1328,403.026784,1,0,0,0,0,0,0.00525154548900655,0.0133852060925064
1329,403.043456,2,0,0,0,0,0,0.00477516153557867,0.0117558809319746
1330,403.060128,1,0,0,0,0,0,0.00522990470171184,0.013372043454654
1331,403.076768,2,0,0,0,0,0,0.0047860535874621,0.0117504962164895
1332,403.09344,1,0,0,0,0,0,0.00526387070561148,0.0133920865622929
1333,403.110112,2,0,0,0,0,0,0.00477286847202427,0.0117666503629448
1334,403.126784,1,0,0,0,0,0,0.00525971452791912,0.013396424249767
1335,403.143456,2,0,0,0,0,0,0.00477860113091028,0.0118139161988695
1336,403.160096,1,0,0,0,0,0,0.00524337645009398,0.013417514385417
1337,403.176768,2,0,0,0,0,0,0.00477759791560523,0.0117904328563373
1338,403.19344,1,0,0,0,0,0,0.00526215090794568,0.0133718938792238
1339,403.210112,2,0,0,0,0,0,0.00475653039419912,0.0117751761624628
1340,403.226784,1,0,0,0,0,0,0.00524595614659269,0.0133861035450873
1341,403.243424,2,0,0,0,0,0,0.00476684918019395,0.0117669495138051
1342,403.260096,1,0,0,0,0,0,0.00523162449937765,0.0133886463273997
1343,403.276768,2,0,0,0,0,0,0.00477759791560523,0.0117651546086434
1344,403.29344,1,0,0,0,0,0,0.00524366308303828,0.0133890950536901
1345,403.310112,2,0,0,0,0,0,0.00476656254724965,0.0117533381496622
1346,403.326784,1,0,0,0,0,0,0.00524394971598258,0.0133742870861061
1347,403.343424,2,0,0,0,0,0,0.00479164292987597,0.0117802617270877
1348,403.360096,1,0,0,0,0,0,0.00525985784439127,0.0133832616119146
1349,403.376768,2,0,0,0,0,0,0.00477630806735588,0.0117630605526214
1350,403.39344,1,0,0,0,0,0,0.00525484176786601,0.0133443720000778
1351,403.410112,2,0,0,0,0,0,0.00478848996748866,0.0117312009860012
1352,403.426752,1,0,0,0,0,0,0.00523893363945732,0.0133732400580951
1353,403.443424,2,0,0,0,0,0,0.00480167508292649,0.0117358378243356
1354,403.460096,1,0,0,0,0,0,0.00527246969394051,0.0133697998232018
1355,403.476768,2,0,0,0,0,0,0.00477172194024706,0.011741521690681
1356,403.49344,1,0,0,0,0,0,0.00525527171728246,0.0133756332649774
1357,403.51008,2,0,0,0,0,0,0.00477501821910652,0.0117492996130484
1358,403.526752,1,0,0,0,0,0,0.00524609946306484,0.0133517011961547
1359,403.543424,2,0,0,0,0,0,0.00477272515555212,0.011771137625849
1360,403.560096,1,0,0,0,0,0,0.00525512840081031,0.0133615731745441
1361,403.576768,2,0,0,0,0,0,0.0047851936886292,0.0117666503629448
1362,403.59344,1,0,0,0,0,0,0.00526602045269374,0.0133941806183149
1363,403.61008,2,0,0,0,0,0,0.00479135629693167,0.0117665007875146
1364,403.626752,1,0,0,0,0,0,0.00526774025035955,0.0133629193534153
1365,403.643424,2,0,0,0,0,0,0.0047681390284433,0.0117822062076795
1366,403.660096,1,0,0,0,0,0,0.0052502556407572,0.0133566371853494
1367,403.676768,2,0,0,0,0,0,0.0047843337897963,0.0117585732897171
1368,403.693408,1,0,0,0,0,0,0.00527404617513416,0.0134034542949837
1369,403.71008,2,0,0,0,0,0,0.00477401500380147,0.011769043569827
1370,403.726752,1,0,0,0,0,0,0.00529196073415296,0.0133801205278816
1371,403.743424,2,0,0,0,0,0,0.00479106966398737,0.0118107751148365
1372,403.760096,1,0,0,0,0,0,0.00525340860314451,0.0133955267971862
1373,403.776736,2,0,0,0,0,0,0.00479422262637467,0.0118158606794613
1374,403.793408,1,0,0,0,0,0,0.0052687434656646,0.0134179631117074
1375,403.81008,2,0,0,0,0,0,0.00479651568992908,0.0117557313565444
1376,403.826752,1,0,0,0,0,0,0.0052707498962747,0.0134010610881014
1377,403.843424,2,0,0,0,0,0,0.00477874444738243,0.0117715863521395
1378,403.860096,1,0,0,0,0,0,0.00525756478083687,0.0134088390104688
1379,403.876736,2,0,0,0,0,0,0.00479565579109618,0.0118216941212369
1380,403.893408,1,0,0,0,0,0,0.00526587713622159,0.0134234974026227
1381,403.91008,2,0,0,0,0,0,0.00479407930990252,0.01180389464505
1382,403.926752,1,0,0,0,0,0,0.00527820235282652,0.0134353138616038
1383,403.943424,2,0,0,0,0,0,0.00477960434621533,0.0117854968671426
1384,403.960064,1,0,0,0,0,0,0.00525670488200397,0.0133931335903039
1385,403.976736,2,0,0,0,0,0,0.00477000214258126,0.0117831036602604
1386,403.993408,1,0,0,0,0,0,0.00526258085736213,0.0134142237259539
1387,404.01008,2,0,0,0,0,0,0.00481099065361627,0.0117766719167643
1388,404.026752,1,0,0,0,0,0,0.0052511155395901,0.0134202067431595
1389,404.043392,2,0,0,0,0,0,0.00477458826969007,0.0118056895502117
1390,404.060064,1,0,0,0,0,0,0.00526329743972288,0.0134049500492851
1391,404.076736,2,0,0,0,0,0,0.00479622905698478,0.0117997065330061
1392,404.093408,1,0,0,0,0,0,0.00525340860314451,0.0134356130124641
1393,404.11008,2,0,0,0,0,0,0.00477043209199771,0.0118338097310783
1394,404.12672,1,0,0,0,0,0,0.005271036529219,0.0134596946567169
1395,404.143392,2,0,0,0,0,0,0.00478777338512791,0.0117923773369291
1396,404.160064,1,0,0,0,0,0,0.00528336174582394,0.0134166169328361
1397,404.176736,2,0,0,0,0,0,0.00478791670160006,0.0117892362528962
1398,404.193408,1,0,0,0,0,0,0.00526659371858234,0.0134194588660088
1399,404.21008,2,0,0,0,0,0,0.00479264614518102,0.0118151128023106
1400,404.22672,1,0,0,0,0,0,0.00528938103765425,0.0134269376375159
1401,404.243392,2,0,0,0,0,0,0.00480009860173284,0.0117865438951536
1402,404.260064,1,0,0,0,0,0,0.00526702366799879,0.0133807188296022
1403,404.276736,2,0,0,0,0,0,0.0047843337897963,0.0118320148259166
1404,404.293408,1,0,0,0,0,0,0.00526372738913933,0.0134043517475645
1405,404.31008,2,0,0,0,0,0,0.0047846204227406,0.0118216941212369
1406,404.32672,1,0,0,0,0,0,0.0052690300986089,0.0134202067431595
1407,404.343392,2,0,0,0,0,0,0.0048042547794252,0.0118341088819386
1408,404.360064,1,0,0,0,0,0,0.00527418949160631,0.0134421943313903
1409,404.376736,2,0,0,0,0,0,0.00478247067565834,0.0117820566322494
1410,404.393376,1,0,0,0,0,0,0.00525770809730902,0.0134208050448801
1411,404.410048,2,0,0,0,0,0,0.00479078303104306,0.0118261813841411
1412,404.42672,1,0,0,0,0,0,0.00527805903635437,0.0134517671589194
1413,404.443392,2,0,0,0,0,0,0.00479823548759488,0.0118163094057518
1414,404.460064,1,0,0,0,0,0,0.00527232637746836,0.0134296299952585
1415,404.476736,2,0,0,0,0,0,0.00478977981573801,0.0118287241664535
1416,404.493376,1,0,0,0,0,0,0.00526974668096965,0.0134200571677294
1417,404.510048,2,0,0,0,0,0,0.00481815647722379,0.0118160102548915
1418,404.52672,1,0,0,0,0,0,0.00526272417383428,0.013430228296979
1419,404.543392,2,0,0,0,0,0,0.00478562363804565,0.011802847617039
1420,404.560064,1,0,0,0,0,0,0.00527447612455061,0.0134012106635316
1421,404.576736,2,0,0,0,0,0,0.00478734343571146,0.0118261813841411
1422,404.593376,1,0,0,0,0,0,0.00529038425295931,0.0134531133377907
1423,404.610048,2,0,0,0,0,0,0.00479178624634812,0.0118037450696199
1424,404.62672,1,0,0,0,0,0,0.00526544718680514,0.013415420329395
1425,404.643392,2,0,0,0,0,0,0.00478476373921275,0.0117871421968742
1426,404.660032,1,0,0,0,0,0,0.00528336174582394,0.0134462328680042
1427,404.676704,2,0,0,0,0,0,0.0047860535874621,0.0117964158735429
1428,404.693376,1,0,0,0,0,0,0.00530643569784015,0.0133989670320794
1429,404.710048,2,0,0,0,0,0,0.00479221619576457,0.0118064374273624
1430,404.72672,1,0,0,0,0,0,0.00528063873285308,0.0133994157583699
1431,404.743392,2,0,0,0,0,0,0.00478992313221016,0.0118047920976309
1432,404.760032,1,0,0,0,0,0,0.00526430065502794,0.0133890950536901
1433,404.776704,2,0,0,0,0,0,0.00479852212053918,0.0117418208415413
1434,404.793376,1,0,0,0,0,0,0.00526028779380773,0.0133841590644954
1435,404.810048,2,0,0,0,0,0,0.00479307609459747,0.0118252839315603
1436,404.82672,1,0,0,0,0,0,0.00528407832818469,0.0134371087667655
1437,404.843392,2,0,0,0,0,0,0.00479264614518102,0.0117863943197235
1438,404.860032,1,0,0,0,0,0,0.00528436496112899,0.0133873001485284
1439,404.876704,2,0,0,0,0,0,0.00479952533584424,0.0118032963433295
1440,404.893376,1,0,0,0,0,0,0.00527963551754803,0.0133958259480465
1441,404.910048,2,0,0,0,0,0,0.00481314040069852,0.0118077836062337
1442,404.92672,1,0,0,0,0,0,0.00526530387033299,0.0134077919824578
1443,404.94336,2,0,0,0,0,0,0.00480683447592391,0.01179327478951
1444,404.960032,1,0,0,0,0,0,0.00527633923868857,0.0133967234006273
1445,404.976704,2,0,0,0,0,0,0.00478204072624189,0.0117768214921944
1446,404.993376,1,0,0,0,0,0,0.00530098967189844,0.0134045013229947
1447,405.010048,2,0,0,0,0,0,0.00481600673014153,0.0118124204445681
1448,405.026688,1,0,0,0,0,0,0.00525297865372806,0.0134203563185897
1449,405.04336,2,0,0,0,0,0,0.00480153176645434,0.0118201983669355
1450,405.060032,1,0,0,0,0,0,0.00527533602338352,0.0134350147107436
1451,405.076704,2,0,0,0,0,0,0.00480654784297961,0.0118365020888209
1452,405.093376,1,0,0,0,0,0,0.00527275632688481,0.0134056979264358
1453,405.110048,2,0,0,0,0,0,0.00480124513351004,0.0117856464425728
1454,405.126688,1,0,0,0,0,0,0.00527963551754803,0.0134270872129461
1455,405.14336,2,0,0,0,0,0,0.004803108247648,0.0118489168495226
1456,405.160032,1,0,0,0,0,0,0.00527476275749491,0.013415420329395
1457,405.176704,2,0,0,0,0,0,0.00481385698305928,0.0118236386018287
1458,405.193376,1,0,0,0,0,0,0.00529296394945801,0.0134242452797734
1459,405.210016,2,0,0,0,0,0,0.00478891991690511,0.0118089802096748
1460,405.226688,1,0,0,0,0,0,0.0052707498962747,0.0134353138616038
1461,405.24336,2,0,0,0,0,0,0.00478132414388114,0.0118203479423656
1462,405.260032,1,0,0,0,0,0,0.0053074389131452,0.0134797377643559
1463,405.276704,2,0,0,0,0,0,0.00481170723597702,0.0118447287374787
1464,405.293344,1,0,0,0,0,0,0.0052895243541264,0.013461938288169
1465,405.310016,2,0,0,0,0,0,0.00480095850056574,0.0118354550608099
1466,405.326688,1,0,0,0,0,0,0.00529282063298586,0.01346298531618
1467,405.34336,2,0,0,0,0,0,0.00481271045128207,0.0118732976446357
1468,405.360032,1,0,0,0,0,0,0.00528680134115555,0.0134822805466683
1469,405.376672,2,0,0,0,0,0,0.00480353819706445,0.01186731462743
1470,405.393344,1,0,0,0,0,0,0.00529912655776048,0.0134716606911282
1471,405.410016,2,0,0,0,0,0,0.00481700994544658,0.0118548998667283
1472,405.426688,1,0,0,0,0,0,0.00531417478733627,0.0134801864906463
1473,405.44336,2,0,0,0,0,0,0.00481471688189218,0.0118620794873751
1474,405.460032,1,0,0,0,0,0,0.00527447612455061,0.0135038194086087
1475,405.476672,2,0,0,0,0,0,0.00480984412183907,0.0118614811856545
1476,405.493344,1,0,0,0,0,0,0.00527719913752147,0.0134713615402679
1477,405.510016,2,0,0,0,0,0,0.00481758321133519,0.0118780840584002
1478,405.526688,1,0,0,0,0,0,0.00529310726593016,0.0134848233289807
1479,405.54336,2,0,0,0,0,0,0.00479565579109618,0.0118744942480768
1480,405.56,1,0,0,0,0,0,0.00529783670951113,0.013486169507852
1481,405.576672,2,0,0,0,0,0,0.00479350604401392,0.0118706052868932
1482,405.593344,1,0,0,0,0,0,0.00527576597279997,0.0134474294714453
1483,405.610016,2,0,0,0,0,0,0.00481314040069852,0.0118828704721648
1484,405.626688,1,0,0,0,0,0,0.00529196073415296,0.013470314512257
1485,405.643328,2,0,0,0,0,0,0.00481872974311239,0.0118616307610847
1486,405.66,1,0,0,0,0,0,0.00529110083532006,0.0134616391373087
1487,405.676672,2,0,0,0,0,0,0.00481127728656057,0.0118614811856545
1488,405.693344,1,0,0,0,0,0,0.00528364837876824,0.0134311257495599
1489,405.710016,2,0,0,0,0,0,0.00479121298045952,0.0118354550608099
1490,405.726688,1,0,0,0,0,0,0.00529038425295931,0.013465079372202
1491,405.743328,2,0,0,0,0,0,0.00481342703364282,0.0118341088819386
1492,405.76,1,0,0,0,0,0,0.00526616376916589,0.0134187109888581
1493,405.776672,2,0,0,0,0,0,0.00481084733714412,0.0118414380780156
1494,405.793344,1,0,0,0,0,0,0.00526946004802535,0.0134311257495599
1495,405.810016,2,0,0,0,0,0,0.00481056070419982,0.0118139161988695
1496,405.826688,1,0,0,0,0,0,0.00528035209990878,0.0134308265986996
1497,405.843328,2,0,0,0,0,0,0.00481156391950487,0.0118290233173138
1498,405.86,1,0,0,0,0,0,0.00529124415179221,0.0134435405102616
1499,405.876672,2,0,0,0,0,0,0.00480841095711756,0.0118505621792542
1500,405.893344,1,0,0,0,0,0,0.00529898324128833,0.0134160186311156
1501,405.909984,2,0,0,0,0,0,0.0048215960725554,0.0118330618539276
1502,405.926688,1,0,0,0,0,0,0.00527347290924556,0.0134233478271925
1503,405.943328,2,0,0,0,0,0,0.0048022483488151,0.0118016510135979
1504,405.96,1,0,0,0,0,0,0.0052693167315532,0.0134381557947765
1505,405.976672,2,0,0,0,0,0,0.00481829979369594,0.0118378482676922
1506,405.993344,1,0,0,0,0,0,0.00529783670951113,0.013453412488651
1507,406.009952,2,0,0,0,0,0,0.00480683447592391,0.0118107751148365
1508,406.026624,1,0,0,0,0,0,0.00527676918810502,0.0134417456050999
1509,406.043296,2,0,0,0,0,0,0.00480654784297961,0.0118104759639763
1510,406.059968,1,0,0,0,0,0,0.00528350506229609,0.0134659768247829
1511,406.07664,2,0,0,0,0,0,0.00479723227228983,0.0117962662981128
1512,406.09328,1,0,0,0,0,0,0.00530299610250854,0.0134424934822506
1513,406.109952,2,0,0,0,0,0,0.00481328371717067,0.0118445791620485
1514,406.126624,1,0,0,0,0,0,0.00527805903635437,0.0134589467795662
1515,406.143296,2,0,0,0,0,0,0.00480196171587079,0.0118414380780156
1516,406.159968,1,0,0,0,0,0,0.00531575126852992,0.0134620878635992
1517,406.176608,2,0,0,0,0,0,0.0048051146782581,0.0118611820347942
1518,406.19328,1,0,0,0,0,0,0.00529439711417952,0.0134887122901644
1519,406.209952,2,0,0,0,0,0,0.00481743989486304,0.0118507117546843
1520,406.226624,1,0,0,0,0,0,0.00530299610250854,0.0134493739520371
1521,406.243296,2,0,0,0,0,0,0.00481443024894788,0.0118879560367896
1522,406.259936,1,0,0,0,0,0,0.00529282063298586,0.013477793283764
1523,406.276608,2,0,0,0,0,0,0.00482145275608325,0.011860882883934
1524,406.29328,1,0,0,0,0,0,0.00529239068356941,0.0134695666351063
1525,406.309952,2,0,0,0,0,0,0.00481013075478337,0.0118611820347942
1526,406.326624,1,0,0,0,0,0,0.00530915871081101,0.0134806352169367
1527,406.343296,2,0,0,0,0,0,0.00480755105828466,0.0118647718451176
1528,406.359936,1,0,0,0,0,0,0.00532191387683239,0.0134879644130137
1529,406.376608,2,0,0,0,0,0,0.00482016290783389,0.0119051572112558
1530,406.39328,1,0,0,0,0,0,0.00530113298837059,0.0135087553978033
1531,406.409952,2,0,0,0,0,0,0.00480769437475681,0.0119057555129764
1532,406.426624,1,0,0,0,0,0,0.00529568696242887,0.0135048664366197
1533,406.443264,2,0,0,0,0,0,0.00479321941106962,0.011875690851518
1534,406.459936,1,0,0,0,0,0,0.00529869660834403,0.0134721094174187
1535,406.476608,2,0,0,0,0,0,0.00483607103624259,0.0118779344829701
1536,406.49328,1,0,0,0,0,0,0.00531861759797293,0.0134924516759179
1537,406.509952,2,0,0,0,0,0,0.00482790199733001,0.0118999220712009
1538,406.526592,1,0,0,0,0,0,0.00529883992481618,0.013486169507852
1539,406.543264,2,0,0,0,0,0,0.00482489235141486,0.0118816738687236
1540,406.559936,1,0,0,0,0,0,0.00532177056036024,0.0134730068699995
1541,406.576608,2,0,0,0,0,0,0.00480081518409359,0.0118761395778084
1542,406.59328,1,0,0,0,0,0,0.00528995430354285,0.0134516175834893
1543,406.609952,2,0,0,0,0,0,0.0048213094396111,0.0118825713213045
1544,406.626592,1,0,0,0,0,0,0.00529468374712382,0.0134595450812868
1545,406.643264,2,0,0,0,0,0,0.00480325156412015,0.0118737463709261
1546,406.659936,1,0,0,0,0,0,0.00531403147086412,0.0134701649368268
1547,406.676608,2,0,0,0,0,0,0.00481285376775422,0.0118786823601208
1548,406.69328,1,0,0,0,0,0,0.00529597359537317,0.0135048664366197
1549,406.709952,2,0,0,0,0,0,0.00482016290783389,0.0118744942480768
1550,406.726592,1,0,0,0,0,0,0.00529081420237576,0.0134528141869304
1551,406.743264,2,0,0,0,0,0,0.00482546561730346,0.0118792806618414
1552,406.759936,1,0,0,0,0,0,0.0053068656472566,0.0134602929584375
1553,406.776608,2,0,0,0,0,0,0.00480439809589735,0.0118201983669355
1554,406.793248,1,0,0,0,0,0,0.00530500253311865,0.0134854216307013
1555,406.80992,2,0,0,0,0,0,0.00480525799473025,0.0118617803365148
1556,406.826592,1,0,0,0,0,0,0.00527605260574427,0.0134616391373087
1557,406.843264,2,0,0,0,0,0,0.00482546561730346,0.0118498143021035
1558,406.859936,1,0,0,0,0,0,0.0053074389131452,0.0134792890380655
1559,406.876608,2,0,0,0,0,0,0.00481342703364282,0.0118338097310783
1560,406.893248,1,0,0,0,0,0,0.00528637139173909,0.0134275359392365
1561,406.90992,2,0,0,0,0,0,0.00482761536438571,0.011838745720273
1562,406.926592,1,0,0,0,0,0,0.00531833096502863,0.0134288821181078
1563,406.943264,2,0,0,0,0,0,0.00479794885465058,0.0118134674725791
1564,406.959936,1,0,0,0,0,0,0.00531417478733627,0.0134754000768818
1565,406.976608,2,0,0,0,0,0,0.00481944632547314,0.011855647743879
1566,406.993248,1,0,0,0,0,0,0.0053065790143123,0.0134457841417137
1567,407.00992,2,0,0,0,0,0,0.0048039681464809,0.0118287241664535
1568,407.026592,1,0,0,0,0,0,0.00533438240990947,0.0134635836179006
1569,407.043264,2,0,0,0,0,0,0.00484853956931967,0.0118655197222683
1570,407.059936,1,0,0,0,0,0,0.00530356936839714,0.0134858703569917
1571,407.076576,2,0,0,0,0,0,0.00480626121003531,0.0118625282136655
1572,407.093248,1,0,0,0,0,0,0.00529955650717693,0.0134589467795662
1573,407.10992,2,0,0,0,0,0,0.00482890521263507,0.0118584896770517
1574,407.126592,1,0,0,0,0,0,0.00530227952014779,0.0134543099412318
1575,407.143264,2,0,0,0,0,0,0.00482202602197185,0.0118692591080219
1576,407.159904,1,0,0,0,0,0,0.00530084635542628,0.0134576006006949
1577,407.176576,2,0,0,0,0,0,0.00480826764064541,0.0118445791620485
1578,407.193248,1,0,0,0,0,0,0.00530887207786671,0.0134447371137028
1579,407.20992,2,0,0,0,0,0,0.0048025349817594,0.0118436817094677
1580,407.226592,1,0,0,0,0,0,0.0053244935733311,0.0134406985770889
1581,407.243264,2,0,0,0,0,0,0.00483936731510204,0.0118685112308712
1582,407.259904,1,0,0,0,0,0,0.00530844212845025,0.0134596946567169
1583,407.276576,2,0,0,0,0,0,0.0048244624019984,0.0118554981684489
1584,407.293248,1,0,0,0,0,0,0.00530385600134144,0.0134768958311832
1585,407.30992,2,0,0,0,0,0,0.00481299708422637,0.0118625282136655
1586,407.326592,1,0,0,0,0,0,0.00532850643455131,0.0134776437083339
1587,407.343232,2,0,0,0,0,0,0.00481829979369594,0.0118493655758131
1588,407.359904,1,0,0,0,0,0,0.00530127630484274,0.0134531133377907
1589,407.376576,2,0,0,0,0,0,0.00481529014778078,0.0118804772652825
1590,407.393248,1,0,0,0,0,0,0.0052895243541264,0.0134688187579555
1591,407.40992,2,0,0,0,0,0,0.00482962179499582,0.0118362029379606
1592,407.42656,1,0,0,0,0,0,0.0053267866368855,0.0134794386134956
1593,407.443232,2,0,0,0,0,0,0.00481887305958454,0.0118453270391992
1594,407.459904,1,0,0,0,0,0,0.00529224736709726,0.0134863190832821
1595,407.476576,2,0,0,0,0,0,0.00481758321133519,0.0118786823601208
1596,407.493248,1,0,0,0,0,0,0.00530371268486929,0.0134689683333857
1597,407.509888,2,0,0,0,0,0,0.00482374581963765,0.0118550494421584
1598,407.52656,1,0,0,0,0,0,0.00531059187553251,0.0134836267255396
1599,407.543232,2,0,0,0,0,0,0.00481657999603013,0.0118759900023782
1600,407.559904,1,0,0,0,0,0,0.00532778985219056,0.01348407545183
1601,407.576576,2,0,0,0,0,0,0.00479995528526069,0.0118899005173814
1602,407.593248,1,0,0,0,0,0,0.00529883992481618,0.0134975372405427
1603,407.609888,2,0,0,0,0,0,0.00483922399862989,0.0118946869311459
1604,407.62656,1,0,0,0,0,0,0.00533294924518797,0.0135156358675898
1605,407.643232,2,0,0,0,0,0,0.00482589556671991,0.0119278926766374
1606,407.659904,1,0,0,0,0,0,0.00530242283661994,0.0135132426607076
1607,407.676576,2,0,0,0,0,0,0.00481729657839089,0.0119376150795966
1608,407.693216,1,0,0,0,0,0,0.00532234382624884,0.0135042681348991
1609,407.709888,2,0,0,0,0,0,0.00483865073274129,0.011935969749865
1610,407.72656,1,0,0,0,0,0,0.00531460473675272,0.0135214693093654
1611,407.743232,2,0,0,0,0,0,0.00482632551613636,0.0119458417282544
1612,407.759904,1,0,0,0,0,0,0.00530528916606295,0.0135247599688285
1613,407.776544,2,0,0,0,0,0,0.00482431908552625,0.0119301363080895
1614,407.793216,1,0,0,0,0,0,0.00530887207786671,0.0134976868159729
1615,407.809888,2,0,0,0,0,0,0.00482790199733001,0.0119376150795966
1616,407.82656,1,0,0,0,0,0,0.00531990744622229,0.0135672393909887
1617,407.843232,2,0,0,0,0,0,0.00482431908552625,0.0119352218727143
1618,407.859904,1,0,0,0,0,0,0.00531130845789326,0.0135153367167296
1619,407.876544,2,0,0,0,0,0,0.00482460571847055,0.0119377646550267
1620,407.893216,1,0,0,0,0,0,0.00532521015569185,0.0135510852445334
1621,407.909888,2,0,0,0,0,0,0.0048233158702212,0.011921161782281
1622,407.92656,1,0,0,0,0,0,0.00533538562521453,0.0135340336454973
1623,407.943232,2,0,0,0,0,0,0.00481142060303272,0.0119596026678274
1624,407.959872,1,0,0,0,0,0,0.00533051286516141,0.0135220676110859
1625,407.976544,2,0,0,0,0,0,0.0048244624019984,0.0119124864073328
1626,407.993216,1,0,0,0,0,0,0.00532721658630195,0.0135494399148018
1627,408.009888,2,0,0,0,0,0,0.00484280691043365,0.0119202643297001
1628,408.02656,1,0,0,0,0,0,0.00533008291574496,0.0135177299236118
1629,408.0432,2,0,0,0,0,0,0.0048429502269058,0.0119392604093281
1630,408.059872,1,0,0,0,0,0,0.00532220050977669,0.0135129435098473
1631,408.076544,2,0,0,0,0,0,0.00481872974311239,0.0118969305625981
1632,408.093216,1,0,0,0,0,0,0.00531460473675272,0.0135451022273277
1633,408.109888,2,0,0,0,0,0,0.00483793415038054,0.0119229566874427
1634,408.12656,1,0,0,0,0,0,0.00532607005452475,0.0135202727059242
1635,408.1432,2,0,0,0,0,0,0.00481615004661368,0.0119051572112558
1636,408.159872,1,0,0,0,0,0,0.00533825195465753,0.0135374738803905
1637,408.176544,2,0,0,0,0,0,0.00482947847852367,0.0118937894785651
1638,408.193216,1,0,0,0,0,0,0.00534627767709796,0.0135084562469431
1639,408.209888,2,0,0,0,0,0,0.00481743989486304,0.0118716523149041
1640,408.226528,1,0,0,0,0,0,0.0053060057484237,0.0135261061476998
1641,408.2432,2,0,0,0,0,0,0.00483220149149453,0.0119076999935683
1642,408.259872,1,0,0,0,0,0,0.00529482706359597,0.0135057638892005
1643,408.276544,2,0,0,0,0,0,0.00483363465621603,0.0118758404269481
1644,408.293216,1,0,0,0,0,0,0.0053074389131452,0.0134664255510733
1645,408.309856,2,0,0,0,0,0,0.0048403705304071,0.0118834687738853
1646,408.326528,1,0,0,0,0,0,0.00530844212845025,0.0134577501761251
1647,408.3432,2,0,0,0,0,0,0.00481786984427949,0.0118583401016215
1648,408.359872,1,0,0,0,0,0,0.0053242069403868,0.0134768958311832
1649,408.376544,2,0,0,0,0,0,0.00483234480796668,0.0118800285389921
1650,408.393184,1,0,0,0,0,0,0.00533595889110313,0.0134837763009697
1651,408.409856,2,0,0,0,0,0,0.00483177154207807,0.0118821225950141
1652,408.426528,1,0,0,0,0,0,0.0053236336744982,0.0134734555962899
1653,408.4432,2,0,0,0,0,0,0.0048218827054997,0.0118438312848978
1654,408.459872,1,0,0,0,0,0,0.0053247802062754,0.0135069604926416
1655,408.476544,2,0,0,0,0,0,0.00482589556671991,0.0118737463709261
1656,408.493184,1,0,0,0,0,0,0.00530901539433886,0.0134933491284988
1657,408.509856,2,0,0,0,0,0,0.0048227426043326,0.011870455711463
1658,408.526528,1,0,0,0,0,0,0.00531116514142111,0.0134617887127389
1659,408.5432,2,0,0,0,0,0,0.00481901637605669,0.0118860115561977
1660,408.559872,1,0,0,0,0,0,0.00531159509083756,0.0134854216307013
1661,408.576544,2,0,0,0,0,0,0.00483091164324517,0.0118928920259842
1662,408.593184,1,0,0,0,0,0,0.00532291709213744,0.0134719598419885
1663,408.609856,2,0,0,0,0,0,0.00483306139032743,0.0118882551876499
1664,408.626528,1,0,0,0,0,0,0.00529869660834403,0.0134942465810796
1665,408.6432,2,0,0,0,0,0,0.00481987627488959,0.0118918449979733
1666,408.65984,1,0,0,0,0,0,0.00530442926723004,0.0135216188847955
1667,408.676512,2,0,0,0,0,0,0.00482876189616292,0.0118999220712009
1668,408.693184,1,0,0,0,0,0,0.00533008291574496,0.0135210205830749
1669,408.709856,2,0,0,0,0,0,0.00481357035011497,0.0118758404269481
1670,408.726528,1,0,0,0,0,0,0.00531044855906036,0.0134821309712381
1671,408.7432,2,0,0,0,0,0,0.00481772652780734,0.0119097940495902
1672,408.75984,1,0,0,0,0,0,0.00530643569784015,0.0135087553978033
1673,408.776512,2,0,0,0,0,0,0.00485427222820569,0.0119367176270157
